HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed, common_charges ,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type, maintenance_cost ,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms, parking_charges ,pct_tax_deductibl, sale_price ,sq_footage, total_taxes ,walk_score
3W0XM68YZPVWQXVY954HF9Z228EK1L,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3VE8AYVF8MX68VLZXHR12QQQIBI8FE,A231MNJJDDF3LS,Approved,Thu Feb 16 05:21:40 PST 2017,Thu Feb 16 05:23:14 PST 2017,Thu Feb 16 05:24:14 PST 2017,2017-02-16 13:25:11 UTC,,,94,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/80-09-35th-Ave-Jackson-Heights-NY-11372-186515681,1942,yes, $368 ,24,condo,12/6/2016,formal,yes,gas,"80-09 35th Ave,  Jackson Heights NY, 11372",,Combo,,1Br,1,,1,,4,,," $520,000 ",970," $2,700 ",98
360ZO6N6J1J95QYWYUWQ9S9PPPX9MO,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,39N5ACM9HENIDDT3GCTKEGZ54NJP9J,A231MNJJDDF3LS,Approved,Thu Feb 16 03:28:16 PST 2017,Thu Feb 16 03:29:52 PST 2017,Thu Feb 16 03:30:52 PST 2017,2017-02-16 11:31:11 UTC,,,96,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/80-09-35th-Ave-Jackson-Heights-NY-11372-186913338,1942,yes, $345 ,30,condo,12/22/2016,combo,yes,gas,"80-09 35th Ave,  Jackson Heights NY, 11372",,efficiency,,2 Bedroom Jr 4,2,6,1,,4,,," $530,000 ",922," $3,866 ",98
32FESTC2NHQUGWA8JGX32SRR8W3CU0,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,3HFNH7HEMHEISZHQUVEJ62B2DW0GQS,A231MNJJDDF3LS,Approved,Thu Feb 16 03:24:04 PST 2017,Thu Feb 16 03:26:46 PST 2017,Thu Feb 16 03:27:46 PST 2017,2017-02-16 11:28:11 UTC,,,162,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/110-35-72nd-Rd-Forest-Hills-NY-11375-172438595,1944,yes,,28,co-op,7/18/2016,,yes,gas,"110-35 72nd Rd,  Forest Hills NY, 11375",,efficiency, $519 ,Studio,0,6,1,,1,,50," $150,000 ",500,,98
3MA5N0ATTCBPRYB16TT28ZPWYLNKWK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,32UTUBMZ7GWE6Q5W08GFBEJDEAFVBA,A231MNJJDDF3LS,Approved,Thu Feb 16 00:43:02 PST 2017,Thu Feb 16 00:44:01 PST 2017,Thu Feb 16 00:45:01 PST 2017,2017-02-16 08:45:11 UTC,,,59,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/83-10-35th-Ave-Jackson-Heights-NY-11372-162451011,1928,yes,,30,co-op,3/8/2016,,yes,gas,"83-10 35th Ave,  Jackson Heights NY, 11372",,eat in,,Filmore Hall,1,,1,,3,,," $285,000 ",850,,98
3XT3KXP24ZY0RO67F8VMXPB6IF5I66,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,3XIQGXAUMC8J8371N65HUXU2BW87XH,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:14:35 PST 2017,Thu Feb 16 05:17:10 PST 2017,Thu Feb 16 05:18:10 PST 2017,2017-02-16 13:18:11 UTC,,,155,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Jackson-Heights-NY-11372-181851913,1958,no,,30,co-op,6/23/2016,other,no,oil,"Jackson Heights, NY 11372",,efficiency, $606 ,Southridge,2,6,1,1,4,,," $285,000 ",1000,,98
324N5FAHSXBCC9BWGJO6MX6IRCLKVA,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,,,30X31N5D63QTVOJ00ZBE5GF0XPAAS1,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:08:06 PST 2017,Thu Feb 16 04:10:44 PST 2017,Thu Feb 16 04:11:44 PST 2017,2017-02-16 12:12:11 UTC,,,158,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/37-50-87-St-St-Jackson-Heights-NY-11372-177376786,1950,no, $715 ,19,co-op,11/1/2016,other,no,gas,"37-50 87 St, St,  Jackson Heights NY, 11372",,combo,,"Co Op,",2,6,1,,4,,," $295,000 ",1000,,98
3V8JSVE8YYQQU3ERP80NV1X7PWREYT,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3X31TUMD7XMAXNBAK7LKIT82110L1E,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:50:33 PST 2017,Thu Feb 16 06:52:08 PST 2017,Thu Feb 16 06:53:08 PST 2017,2017-02-16 14:53:11 UTC,,,95,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/110-45-Queens-Blvd-Forest-Hills-NY-11375-181369444,1965,no,,28,co-op,10/31/2016,formal,no,gas,"110-45 Queens Blvd,  Forest Hills NY, 11375",yes,efficiency," $1,154 ",coop,2,9,1,,5,,50," $518,000 ",1100,,98
371QPA24C2OVTGLL3EI9G0MYLL51T8,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3KAKFY4PGU24HPHJM82QE6V7IG1I34,A394B5QVCVKU7A,Approved,Wed Feb 15 22:14:07 PST 2017,Wed Feb 15 22:17:03 PST 2017,Wed Feb 15 22:18:03 PST 2017,2017-02-16 06:18:11 UTC,,,176,100% (8/8),100% (8/8),100% (8/8),http://www.mlsli.com/homes-for-sale/72-10-112th-St-Forest-Hills-NY-11375-187362525,1964,no,,28,co-op,9/13/2016,,no,oil,"72-10 112th St,  Forest Hills NY, 11375",yes,efficiency," $1,117 ",The Euclid,2,1,2,,5,,," $525,000 ",1300,,98
30QQTY5GMKKO4FFCSZPSM6ZD7LC7U2,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,31IBVUNM9SZ4J7HC5A2BU4AYT9CFVJ,A231MNJJDDF3LS,Approved,Thu Feb 16 02:14:49 PST 2017,Thu Feb 16 02:16:19 PST 2017,Thu Feb 16 02:17:19 PST 2017,2017-02-16 10:18:11 UTC,,,90,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/72-15-37th-Ave-Jackson-Heights-NY-11372-160878246,1937,yes,,30,co-op,6/20/2016,combo,no,oil,"72-15 37th Ave,  Jackson Heights NY, 11372",,efficiency, $397 ,Studio,0,6,1,,2,,," $182,000 ",,,98
3TRB893CSJA5ZXEH8U0BIRYMYDXG7B,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:51 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:51 PST 2017,,,35L9RVQFCOIOKOJIVAG613KSVHNHU1,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:39:02 PST 2017,Thu Feb 16 05:41:55 PST 2017,Thu Feb 16 05:42:55 PST 2017,2017-02-16 13:43:12 UTC,,,173,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/35-11-85th-St-Jackson-Heights-NY-11372-166776036,1952,yes,,30,co-op,5/10/2016,other,yes,gas,"35-11 85th Street, Jackson Heights, NY 11372",,efficiency, $559 ,"Building One, One B>",1,9,1,,3,,," $210,000 ",,,98
309D674SHZLFKX12JPG8X2Z3JBWCBJ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,,,3SPJ03342131S3YDTBGGG16K4WPJYR,A231MNJJDDF3LS,Approved,Thu Feb 16 00:05:45 PST 2017,Thu Feb 16 00:07:05 PST 2017,Thu Feb 16 00:08:05 PST 2017,2017-02-16 08:08:11 UTC,,,80,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/35-31-85th-St-Jackson-Heights-NY-11372-157592269,1952,yes,,30,co-op,3/23/2016,other,yes,gas,"35-31 85th St,  Jackson Heights NY, 11372",,efficiency, $543 ,One Bedroom,1,9,1,,3, $95 ,," $220,000 ",,,98
386659BNTLHUD7OU5CUZWPKTOA801V,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,3HFNH7HEMHEISZHQUVEJ62B2DW1GQT,AHXBZXWIZJSVG,Approved,Thu Feb 16 03:48:51 PST 2017,Thu Feb 16 03:51:05 PST 2017,Thu Feb 16 03:52:05 PST 2017,2017-02-16 11:52:11 UTC,,,134,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/33-25-92-St-Jackson-Heights-NY-11372-178249832,1958,no,,30,co-op,9/14/2016,combo,no,gas,"33-25 92 St,  Jackson Heights NY, 11372",,efficiency, $650 ,Southridge,2,,1,1,4,,," $280,000 ",,,98
33Q5P9PUSPMB2V4IP3WBJK66AEICZP,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3X65QVEQI0NUKQL804A4ZPRT5YQLC3,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:22:01 PST 2017,Thu Feb 16 06:23:26 PST 2017,Thu Feb 16 06:24:26 PST 2017,2017-02-16 14:25:11 UTC,,,85,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Jackson-Heights-NY-11372-188008210,1941,yes,,30,co-op,9/28/2016,formal,yes,oil,"Jackson Heights NY, 11372",,eat in, $594 ,1 Bedroom,1,6,1,,3,,," $305,000 ",,,98
34XASH8KLQMUXDE3FJSNVI94UTFMPW,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,3I33IC7ZWF20QP226KW8EY2WZVC2AR,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:31:50 PST 2017,Thu Feb 16 04:34:28 PST 2017,Thu Feb 16 04:35:28 PST 2017,2017-02-16 12:36:11 UTC,,,158,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/83-10-35th-Ave-Jackson-Heights-NY-11372-167730095,1935,yes,,30,co-op,5/4/2016,combo,yes,oil,"83-10 35th Ave,  Jackson Heights NY, 11372",,eat in, $804 ,Jnr 4,1,,1,,3,,," $409,000 ",,,98
3X7837UUADYWMZQDXQGM9QQ6VUU6J6,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,3YW4XOSQKQLDGDY4TLDL9G4LESOU1C,A231MNJJDDF3LS,Approved,Thu Feb 16 03:58:23 PST 2017,Thu Feb 16 04:00:17 PST 2017,Thu Feb 16 04:01:17 PST 2017,2017-02-16 12:02:11 UTC,,,114,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/69-10-Yellowstone-Blvd-Forest-Hills-NY-11375-189763694,1942,no,,28,co-op,11/3/2016,formal,no,oil,"69-10 Yellowstone Blvd,  Forest Hills NY, 11375",,eat in," $1,059 ",Full 2Br/1Bath,2,6,1,,5,,," $479,000 ",,,98
3H5TOKO3D9J6JH7SUJTI3O1NDX446D,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,3DBQWDE4Y6YZ95FEX73BYBP8IBR5N2,A231MNJJDDF3LS,Approved,Thu Feb 16 00:22:37 PST 2017,Thu Feb 16 00:24:02 PST 2017,Thu Feb 16 00:25:02 PST 2017,2017-02-16 08:25:11 UTC,,,85,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/110-45-Queens-Blvd-Forest-Hills-NY-11375-172515201,1955,no,,28,co-op,6/24/2016,formal,no,,"110-45 Queens Blvd,  Forest Hills NY, 11375",,efficiency," $1,117 ",Park Briar,2,9,1,1,5,,," $505,000 ",,,98
359AP8GAGGKSILYC684SS0D70L5C7X,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,,,317HQ483I7SBLTAT4RM5NKTDNYBIN5,A6B85D96VN4W4,Approved,Thu Feb 16 06:49:06 PST 2017,Thu Feb 16 06:50:24 PST 2017,Thu Feb 16 06:51:24 PST 2017,2017-02-16 14:52:11 UTC,,,78,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/35-61-84-St-Jackson-Heights-NY-11372-176042344,2014,no, $275 ,30,condo,6/13/2016,combo,no,gas,"35-61 84 St,  Jackson Heights NY, 11372",,eat in,,0,2,,2,,5,,," $655,000 ",980, $70 ,99
3CMIQF80GNQD8MUQSG0V6R2S9PM6QX,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,,,32AT8R96GL9DAXXY64S55HRU4S2SUV,A231MNJJDDF3LS,Approved,Thu Feb 16 04:41:20 PST 2017,Thu Feb 16 04:43:23 PST 2017,Thu Feb 16 04:44:23 PST 2017,2017-02-16 12:45:11 UTC,,,123,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/133-24-41st-Ave-Flushing-NY-11355-182045880,2006,no,,25,condo,2/13/2017,combo,no,electric,"133-24 41st Ave,  Flushing NY, 11355",,Combo,,None,2,,2,,4,,," $635,000 ",, $70 ,99
3LN50BUKPVBARVWIF7R8V5UFUOPPLX,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,3OXV7EAXLEQOO5MIK7T1H3529QQ36H,A6B85D96VN4W4,Approved,Thu Feb 16 06:56:54 PST 2017,Thu Feb 16 06:58:04 PST 2017,Thu Feb 16 06:59:04 PST 2017,2017-02-16 15:00:11 UTC,,,70,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/34-20-83th-St-Jackson-Heights-NY-11372-183589907,1929,no, $395 ,30,condo,12/1/2016,combo,no,oil,"34-20 83th St,  Jackson Heights NY, 11372",,efficiency,,Mid-rise,1,6,1,,3,,," $410,000 ",858," $2,726 ",99
3L1EFR8WWT53ZG6FC7SDE2PGSOLF9N,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,,,3G2UL9A02DE6PON5MJWRUKHIERX769,A2IK0U8DSDME6R,Approved,Thu Feb 16 00:11:17 PST 2017,Thu Feb 16 00:14:59 PST 2017,Thu Feb 16 00:15:59 PST 2017,2017-02-16 08:16:11 UTC,,,222,100% (14/14),100% (14/14),100% (14/14),http://www.mlsli.com/homes-for-sale/160-10-89th-Ave-Jamaica-NY-11432-174197328,1961,no,,28,co-op,5/26/2016,,no,oil,"160-10 89th Ave,  Jamaica NY, 11432",,efficiency, $543 ,studio,0,15,1,,2,,," $78,000 ",,,99
30ZKOOGW2W6QEKMCXERSLVW6XWKA1W,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,,,3LS2AMNW5FQ6KCYOIERRBBK44ISQOQ,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:04:48 PST 2017,Thu Feb 16 04:07:18 PST 2017,Thu Feb 16 04:08:18 PST 2017,2017-02-16 12:09:11 UTC,,,150,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/160-10-89th-Ave-Jamaica-NY-11432-187685405,1961,no,,28,co-op,12/28/2016,combo,no,gas,"160-10 89th Ave,  Jamaica NY, 11432",yes,efficiency, $880 ,1 Bed,1,15,1,,4,,," $103,000 ",,,99
3Y7LTZE0YTM7OPLIBUHBDQSCHEOZUL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,3JNQLM5FT4MHM8T63BLYNCI7T6Z2LV,A2IK0U8DSDME6R,Approved,Wed Feb 15 23:50:19 PST 2017,Wed Feb 15 23:57:27 PST 2017,Wed Feb 15 23:58:27 PST 2017,2017-02-16 07:59:11 UTC,,,428,100% (14/14),100% (14/14),100% (14/14),http://www.mlsli.com/homes-for-sale/2-Darthmouth-Forest-Hills-NY-11375-173828914,1920,yes,,28,co-op,6/29/2016,combo,yes,oil,"2 Darthmouth,  Forest Hills NY, 11375",,efficiency, $592 ,Station Square Apt.,1,4,1,,1,,50," $125,000 ",,,99
3PA41K45VN4BCA7GBDQYC0CEZ4K7P6,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,3LWJHTCVCCMCEZLVJB81OHBQCH5QF8,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:20:44 PST 2017,Thu Feb 16 06:22:14 PST 2017,Thu Feb 16 06:23:14 PST 2017,2017-02-16 14:24:11 UTC,,,90,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/72-11-110-St-Forest-Hills-NY-11375-194731258,1948,yes,,28,co-op,12/29/2016,other,yes,,"72-11 110 St,  Forest Hills NY, 11375",,combo, $520 ,Alcove Studio Pet F>,1,,1,,2,,," $175,000 ",,,99
3FCO4VKOZ4D7FJIQ2ZANIODALXI7EL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,,,3300DTYQT2HK8LLZO0OV6ZQQ0GQEQE,A1KH9UPH0D74QJ,Approved,Thu Feb 16 06:07:15 PST 2017,Thu Feb 16 06:08:52 PST 2017,Thu Feb 16 06:09:52 PST 2017,2017-02-16 14:10:11 UTC,,,97,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/72-11-110-St-Forest-Hills-NY-11375-194731258,1948,yes,,28,co-op,12/29/2016,,yes,,"72-11 110 St,  Forest Hills NY, 11375",,Combo, $520 ,Alcove Studio Pet F>,0,,1,,2,,," $175,000 ",,,99
3Z3R5YC0P3NMJVFTADXU52QSMVOFTN,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3YJ6NA41JBG7JP6C2OKX3AD80SZJPC,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:31:33 PST 2017,Thu Feb 16 05:33:54 PST 2017,Thu Feb 16 05:34:54 PST 2017,2017-02-16 13:35:11 UTC,,,141,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/102-30-66Rd-Forest-Hills-NY-11375-180902088,1965,no,,28,co-op,11/10/2016,formal,no,gas,"102-30 66th Road, Forest Hills, NY 11375",,efficiency, $981 ,Coop,1,27,1,,4,,50," $310,000 ",,,99
3P6ENY9P79WGODQOBRMQUG0WRTLIH7,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,,,373ERPL3YO8M95IWRA2QAB0WZB0TR3,A2IK0U8DSDME6R,Approved,Wed Feb 15 23:44:56 PST 2017,Wed Feb 15 23:50:18 PST 2017,Wed Feb 15 23:51:18 PST 2017,2017-02-16 07:52:11 UTC,,,322,100% (14/14),100% (14/14),100% (14/14),http://www.mlsli.com/homes-for-sale/110-11-Queens-Blvd-Forest-Hills-NY-11375-166704195,1964,no,,26,co-op,8/17/2016,other,no,gas,"110-11 Queens Blvd,  Forest Hills NY, 11375",yes,efficiency, $864 ,I Br W/Terrace,1,33,1,,3,,," $330,000 ",,,99
3LCXHSGDLT6TYH2IQ28YDF968BVESF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:31 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:31 PST 2017,,,3VHP9MDGRNK8KYBCET764CM9820CFL,A231MNJJDDF3LS,Approved,Thu Feb 16 03:54:39 PST 2017,Thu Feb 16 03:56:18 PST 2017,Thu Feb 16 03:57:18 PST 2017,2017-02-16 11:58:11 UTC,,,99,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/70-20-108th-Street-Forest-Hills-NY-11375-189201979,1954,no,,28,co-op,10/24/2016,,no,gas,"70-20 108th Street,  Forest Hills NY, 11375",,eat in, $996 ,2 Br/1 Bath/ Terrace,2,15,1,,4, $172 ,," $449,000 ",,,99
3IKMEYR0LWV3FIDUS94VKS97UESK22,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3SKEMFQBZ35HOHDDYSIYI3IVQ6N8K2,A2IK0U8DSDME6R,Approved,Thu Feb 16 00:22:08 PST 2017,Thu Feb 16 00:25:06 PST 2017,Thu Feb 16 00:26:06 PST 2017,2017-02-16 08:26:11 UTC,,,178,100% (14/14),100% (14/14),100% (14/14),http://www.mlsli.com/homes-for-sale/35-55-78th-St-Jackson-Heights-NY-11372-182201356,1921,yes,,30,co-op,11/20/2016,formal,no,oil,"35-55 78th St,  Jackson Heights NY, 11372",,efficiency, $689 ,Hampton Court,2,,1,,5,,," $575,000 ",,,99
